package_name	germany_version_name	germany_version_code	vietnam_version_name	vietnam_version_code	nigeria_version_name	nigeria_version_code	pakistan_version_name	pakistan_version_code	india_version_name	india_version_code	usa_version_name	usa_version_code	turkey_version_name	turkey_version_code	egypt_version_name	egypt_version_code	bangladesh_version_name	bangladesh_version_code	saudi_version_name	saudi_version_code
mp3videoconverter.videotomp3.videotomp3converter	2.2.5.1	225101	2.2.5	225001	2.2.5	225001	2.2.5.1	225101	2.2.5	225001	2.2.5	225001	2.2.5.1	225101	2.2.5.1	225101	2.2.5.1	225101	2.2.5.1	225101
multi.craft.mini.block.town.creative.craft	24.3.3.mc	24	35.3.3.mc	35	35.3.3.mc	35	35.3.3.mc	35	35.3.3.mc	35	35.3.3.mc	35	24.3.3.mc	24	35.3.3.mc	35	24.3.3.mc	24	35.3.3.mc	35
mureung.obdproject	2.26.4	726	2.26.4	726	2.26.4	726	2.26.4	726	2.26.4	720	2.26.4	720	2.26.4	720	2.26.4	726	2.26.4	726	2.26.4	726
musicplayer.hdvideoplayer.backgroundmusic	1.3.40	118	1.3.40	118	1.3.40	118	1.3.40	118	1.3.44	122	1.3.44	122	1.3.40	118	1.3.40	118	1.3.40	118	1.3.40	118
muslim.files.phoneclean.booster	5.0.48.2	10500482	5.0.28	10500280	5.0.48.2	10500482	5.0.48.2	10500482	5.0.48.2	10500482	5.0.48.2	10500482	5.0.48.2	10500482	5.0.48.2	10500482	5.0.48.2	10500482	5.0.48.2	10500482
mx.com.suburbia.shoppingapp	4.9.1	4091	4.9.1	4091	4.9.1	4091	4.9.1	4091	4.8.3	4083	4.9.1	4091	4.9.1	4091	4.9.1	4091	4.9.1	4091	4.9.1	4091
my.googlemusic.play	8.4.5	1078	8.4.5	1078	8.4.5	1078	8.4.5	1078	8.4.5	1078	8.4.5	1078	8.4.6	1079	8.4.5	1078	8.4.5	1078	8.4.5	1078
name.kunes.android.launcher.demo	5.6.0	560	5.6.0	560	5.6.0	560	5.6.0	560	5.5.1	551	5.5.1	551	5.5.1	551	5.6.0	560	5.6.0	560	5.6.0	560
net.andromo.dev58853.app253625	7.4.0	1107	7.4.0	1107	7.4.0	1107	7.4.0	1107	7.4.0	1107	7.4.0	1107	7.3.8	1105	7.4.0	1107	7.4.0	1107	7.4.0	1107
net.andromo.dev58853.app253634	8.3.1	1078	8.3.1	1078	8.3.1	1078	8.3.1	1078	8.4.0	1075	8.3.1	1078	8.3.1	1078	8.3.1	1078	8.3.1	1078	8.3.1	1078
net.comeandsee.thechosen	2.7.5	61	2.7.5	61	2.7.5	61	2.7.5	61	2.7.4	60	2.7.4	60	2.7.4	60	2.7.5	61	2.7.5	61	2.7.5	61
net.dayword.engkr	2.3.24	264	2.3.23	263	2.3.24	264	2.3.24	264	2.3.23	263	2.3.23	263	2.3.24	264	2.3.24	264	2.3.24	264	2.3.24	264
net.frenchguys.twenty	1.5	17	1.5	18	1.5	17	1.5	17	1.5	18	1.5	18	1.5	17	1.5	17	1.5	18	1.5	17
net.gochat.app	1.0.52	807	1.0.52	807	1.0.52	807	1.0.52	807	1.0.50	783	1.0.50	783	1.0.50	783	1.0.52	807	1.0.52	807	1.0.52	807
net.infojobs.mobile.android	3.252.0	1603252000	3.252.0	1603252000	3.252.0	1603252000	3.252.0	1603252000	3.252.0	1603252000	3.252.0	1603252000	3.252.0	1603252000	3.252.0	1603252000	3.252.0	1603252000	3.252.0	1603252000
net.mullvad.mullvadvpn	2024.8	24080099	2024.8	24080099	2024.8	24080099	2024.8	24080099	2024.7	24070099	2024.7	24070099	2024.7	24070099	2024.8	24080099	2024.8	24080099	2024.8	24080099
net.tcodes.altaufikvpn	4.0	33	4.0	33	4.0	33	4.0	33	4.1	34	4.0	33	4.0	33	4.1	34	4.0	33	4.1	34
net.tcodes.vpn	5.9	55	6.1	57	5.9	55	5.9	55	5.9	55	5.9	55	5.9	55	5.9	55	5.9	55	5.9	55
net.wordbit.enpl	1.6.0.6	1060000006	1.6.0.6	1060000006	1.6.0.6	1060000006	1.6.0.6	1060000006	1.6.0.6	1060000006	1.6.0.6	1060000006	1.6.0.5	1060000005	1.6.0.6	1060000006	1.6.0.6	1060000006	1.6.0.6	1060000006
net.wordbit.enru	1.6.0.5	1060000005	1.6.0.5	1060000005	1.6.0.5	1060000005	1.6.0.5	1060000005	1.6.0.5	1060000005	1.6.0.5	1060000005	1.6.0.5	1060000005	1.6.0.5	1060000005	1.6.0.5	1060000005	1.6.0.5	1060000005
net.wordbit.entr	1.6.0.6	1060000006	1.6.0.6	1060000006	1.6.0.6	1060000006	1.6.0.6	1060000006	1.6.0.6	1060000006	1.6.0.6	1060000006	1.6.0.5	1060000005	1.6.0.6	1060000006	1.6.0.6	1060000006	1.6.0.6	1060000006
net.wordbit.envn	1.6.0.5	1060000005	1.6.0.5	1060000005	1.6.0.5	1060000005	1.6.0.5	1060000005	1.6.0.5	1060000005	1.6.0.5	1060000005	1.6.0.5	1060000005	1.6.0.5	1060000005	1.6.0.5	1060000005	1.6.0.5	1060000005
ng.mtn.nextgen	2.0.1	69	2.0.1	69	2.0.1	69	2.0.1	69	1.16.5	66	1.16.5	66	1.16.5	66	2.0.1	69	2.0.1	69	2.0.1	69
nithra.babyname	5.11	34	5.11	34	5.11	34	5.11	34	5.12	35	5.11	34	5.11	34	5.11	34	5.11	34	5.11	34
nl.efteling.android	5.0.0	10018450	5.0.0	10018450	5.0.0	10018450	5.0.0	10018450	4.21.0	10018213	4.21.0	10018213	4.21.0	10018213	5.0.0	10018450	5.0.0	10018450	5.0.0	10018450
nl.telegraaf	6.33.0	21169	6.33.0	21169	6.33.0	21169	6.33.0	21169	6.32.0	21168	6.33.0	21169	6.32.0	21168	6.33.0	21169	6.33.0	21169	6.33.0	21169
norton.five.teleprompter	3.4.3	34300	3.5.2	35200	3.4.3	34300	3.4.3	34300	3.5.2	35200	3.4.3	34300	3.5.2	35200	3.5.2	35200	3.4.3	34300	3.4.3	34300
notion.id	0.6.2554	8554	0.6.2557	8557	0.6.2554	8554	0.6.2554	8554	0.6.2554	8554	0.6.2554	8554	0.6.2554	8554	0.6.2571	8571	0.6.2571	8571	0.6.2554	8554
nova.bubble	5.7	90000134	5.7	90000134	5.7	90000134	5.7	90000134	5.7	90000134	5.7	90000134	5.7	90000134	5.7	90000134	5.7	90000134	5.7	90000134
ocean.nomad.survival.simulator	2.0.2	280	2.0.2	280	2.0.2	280	2.1.1	282	2.1.1	282	2.0.2	280	2.0.2	280	2.0.2	280	2.0.2	280	2.0.2	280
onxmaps.offroad	24.42.0	942	24.42.0	942	24.42.0	942	24.42.0	942	24.40.1	940	24.42.0	942	24.40.1	940	24.42.0	942	24.42.0	942	24.42.0	942
oops.lottomachine2	11.0	11	11.0	11	11.0	11	11.0	11	12.1.0.1	25	12.1.0.1	25	11.0	11	11.0	11	11.0	11	11.0	11
org.cocos2dx.wordsoup	1.373.25	10373253	1.373.25	10373253	1.376.31	10376313	1.376.31	10376313	1.376.31	10376313	1.373.25	10373253	1.373.25	10373253	1.376.31	10376313	1.376.31	10376313	1.373.25	10373253
org.lds.bom	4.6.0(46042.1793647)	46042	4.6.0(46042.1793647)	46042	4.6.0(46042.1793647)	46042	4.6.0(46042.1793647)	46042	4.5.0(21750.1705913)	21750	4.5.0(21750.1705913)	21750	4.5.0(21750.1705913)	21750	4.6.0(46042.1793647)	46042	4.6.0(46042.1793647)	46042	4.6.0(46042.1793647)	46042
org.lds.ldssa	7.1.0-(710033.1785095)	710033	7.1.0-(710033.1785095)	710033	7.1.0-(710033.1785095)	710033	7.1.0-(710033.1785095)	710033	7.0.2-(702043.1750986)	702043	7.0.2-(702043.1750986)	702043	7.0.2-(702043.1750986)	702043	7.1.0-(710033.1785095)	710033	7.1.0-(710033.1785095)	710033	7.1.0-(710033.1785095)	710033
org.malwarebytes.antimalware	5.12.1+353	51210353	5.12.1+353	51210353	5.12.1+353	51210353	5.12.1+353	51210353	5.12.0+348	51200348	5.12.1+353	51210353	5.12.0+348	51200348	5.12.1+353	51210353	5.12.1+353	51210353	5.12.1+353	51210353
org.mozilla.fenix	134.0a1	2016054471	134.0a1	2016054471	134.0a1	2016054471	134.0a1	2016054471	134.0a1	2016054175	134.0a1	2016054175	134.0a1	2016054175	134.0a1	2016054471	134.0a1	2016054471	134.0a1	2016054471
org.player	0.7.92	86	0.7.91	85	0.7.92	86	0.7.92	86	0.7.92	86	0.7.92	86	0.7.92	86	0.7.92	86	0.7.92	86	0.7.92	86
org.qstudio.voicer	1.39.0	150	1.31.19	103	1.39.0	150	1.31.19	103	1.39.0	150	1.31.19	103	1.31.19	103	1.39.0	150	1.31.19	103	1.31.19	103
org.stocktwits.android.activity	14.45.0	1810100153	14.43.0	1810100151	14.45.0	1810100153	14.45.0	1810100153	14.43.0	1810100151	14.44.0	1810100152	14.43.0	1810100151	14.45.0	1810100153	14.45.0	1810100153	14.45.0	1810100153
org.wakingup.android	3.3.1	906	3.3.1	906	3.3.1	906	3.3.1	906	3.3.1	906	3.3.1	906	3.3.0	903	3.3.1	906	3.3.1	906	3.3.1	906
paint.by.number.pixel.art.coloring.drawing.puzzle	4.24.0	11610	4.23.1	11593	4.24.0	11610	4.24.0	11610	4.24.0	11610	4.23.1	11593	4.23.1	11593	4.24.0	11610	4.24.0	11610	4.24.0	11610
park.master.car.parking.games	2.582	2582	2.591	2591	2.582	2582	2.582	2582	2.582	2582	2.582	2582	2.591	2591	2.582	2582	2.582	2582	2.582	2582
pedometer.stepcounter.calorieburner.pedometerforwalking	2.3.5	88	2.3.5	88	2.3.5	88	2.3.5	88	2.3.4	87	2.3.4	87	2.3.4	87	2.3.4	87	2.3.5	88	2.3.5	88
pedometer.steptracker.calorieburner.stepcounter	1.4.9	131	1.4.9	131	1.4.9	131	1.4.9	131	1.4.9	131	1.4.8	129	1.4.9	131	1.4.9	131	1.4.9	131	1.4.9	131
pgc.elarn.pgcelearn	7.9.18	98	7.9.18	98	7.9.18	98	7.9.18	98	7.9.17	97	7.9.17	97	7.9.17	97	7.9.18	98	7.9.18	98	7.9.18	98
ph.homecredit.myhomecredit	9.42.0	26909	9.42.0	26909	9.42.0	26909	9.42.0	26909	9.41.1	26820	9.41.1	26820	9.41.1	26820	9.42.0	26909	9.42.0	26909	9.42.0	26909
phonetracker.locationtracker.gpstracker.familylocator	1.2.2	47	1.2.3	48	1.2.2	47	1.2.2	47	1.2.2	47	1.2.2	47	1.2.2	47	1.2.2	47	1.2.2	47	1.2.3	48
photofluffy.photo.android.app.addquick	3.4.0	24	3.5.0	25	3.5.0	25	3.5.0	25	3.5.0	25	3.5.0	25	3.4.0	24	3.5.0	25	3.5.0	25	3.5.0	25
ph.seabank.seabank	2.66.0	26600	2.66.0	26600	2.66.0	26600	2.66.0	26600	2.66.0	26600	2.65.1	26510	2.66.0	26600	2.66.0	26600	2.66.0	26600	2.66.0	26600
pl.express.traficar	4.12.3	363	4.12.3	363	4.12.3	363	4.12.3	363	4.12.3	363	4.12.3	363	4.12.1	360	4.12.3	363	4.12.3	363	4.12.3	363
pl.gov.mf.etoll	2.2.6	582	2.2.6	582	2.2.6	582	2.2.6	582	2.2.4	576	2.2.4	576	2.2.4	576	2.2.6	582	2.2.6	582	2.2.6	582
pl.interia.czateria	2.5.1	21020501	2.5.1	21020501	2.5.1	21020501	2.5.1	21020501	2.4.4	21020404	2.4.4	21020404	2.4.4	21020404	2.5.1	21020501	2.5.1	21020501	2.5.1	21020501
pl.modivo.modivoapp	4.4.0.31-gms	2180593	4.4.0.31-gms	2180593	4.4.0.31-gms	2180593	4.4.0.31-gms	2180593	4.3.1.0-gms	2180563	4.3.1.0-gms	2180563	4.4.0.31-gms	2180593	4.4.0.31-gms	2180593	4.4.0.31-gms	2180593	4.4.0.31-gms	2180593
plus.fax.android	15.6.0	373	15.6.0	373	15.7.0	374	15.7.0	374	15.7.0	374	15.6.0	373	15.7.0	374	15.7.0	374	15.7.0	374	15.7.0	374
pl.voxfm	4.12.0	103	4.11.0	102	4.11.0	102	4.12.0	103	4.11.0	102	4.12.0	103	4.12.0	103	4.11.0	102	4.11.0	102	4.12.0	103
poster.maker.art.design	10.1	98	10.1	98	10.1	98	10.1	98	10.0	97	10.0	97	10.0	97	10.1	98	10.1	98	10.1	98
private.internet.access.vpn.lumos	1.51.16	938	1.51.16	938	1.51.16	938	1.51.16	938	1.50.20	928	1.51.16	938	1.51.16	938	1.51.16	938	1.51.16	938	1.51.16	938
professional.camera	1.77	77	1.77	77	1.77	77	1.77	77	1.77	77	1.76	76	1.77	77	1.77	77	1.77	77	1.77	77
prox.lab.calclock	5.31	223	5.31	223	5.31	223	5.31	223	5.30	221	5.30	221	5.30	221	5.31	223	5.31	223	5.31	223
proxy.browser.unblock.sites.proxybrowser.unblocksites	4.8RC1	185	4.8RC1	185	4.7RC2	183	4.8RC1	185	4.8RC1	185	4.7RC2	183	4.7RC2	183	4.8RC1	185	4.8RC1	185	4.8RC1	185
puzzle.games.bubble.shooter.deluxe	136	136	135	135	135	135	136	136	136	136	136	136	135	135	135	135	135	135	136	136
puzzle.merge.family.mansion	20.1.04	19056	20.1.04	19056	20.1.04	19056	20.1.00	19050	20.1.04	19056	20.1.04	19056	20.1.00	19050	20.1.00	19050	20.1.04	19056	20.1.04	19056
pyramid.solitaire.classic.saga.tripeaks.egypt.free.cardgame	1.5.0.20230214	10500	1.5.0.20230214	10500	1.6.1.20241017	10601	1.6.1.20241017	10601	1.6.1.20241017	10601	1.5.0.20230214	10500	1.5.0.20230214	10500	1.6.1.20241017	10601	1.6.1.20241017	10601	1.6.1.20241017	10601
qrcode.reader.barcode.scanner	1.4.3	143	1.4.7	147	1.4.3	143	1.4.3	143	1.4.3	143	1.4.7	147	1.4.3	143	1.4.3	143	1.4.3	143	1.4.3	143
qrcode.reader.qrscanner.barcode.scanner.qrcodereader	1.4.2	43	1.4.2	43	1.4.2	43	1.4.2	43	1.4.2	43	1.4.3	44	1.4.2	43	1.4.2	43	1.4.3	44	1.4.3	44
qrcodescanner.barcodescanner.qrscanner.qrcodereader	1.4.9	65	1.4.9	65	1.5.0	67	1.4.9	65	1.5.0	67	1.4.9	65	1.5.0	67	1.5.0	67	1.4.9	65	1.5.0	67
qrcodescanner.qrscanner.barcodescanner.qrcodereader.scanqr	2.0.31	37	2.0.31	37	2.0.31	37	2.0.31	37	2.0.31	37	2.0.31	37	2.0.29	35	2.0.31	37	2.0.31	37	2.0.31	37
qrscanner.barcodescanner.qrcodereader.qrgenerator	4.2.0	105	4.2.0	105	4.2.0	105	4.2.0	105	4.12.0.1	68	4.2.0	105	4.12.0.1	68	4.2.0	105	4.2.0	105	4.2.0	105
qtstudio.clashofclans.mapsmaster	6.11	112	6.11	112	6.11	112	6.11	112	6.10	111	6.10	111	6.10	111	6.11	112	6.11	112	6.11	112
racearena.io	2.29.0	186	2.29.0	186	2.29.0	186	2.29.0	186	2.25.0	179	2.25.0	179	2.29.0	186	2.29.0	186	2.29.0	186	2.29.0	186
rakta.love.videoringtone	29.0	29	28.0	28	29.0	29	28.0	28	29.0	29	29.0	29	28.0	28	29.0	29	28.0	28	28.0	28
remoteac.air.conditioner.remote.control.ac	2.6.2	28	2.6.2	28	2.6.2	28	2.7.1	30	2.6.2	28	2.7.1	30	2.7.1	30	2.6.2	28	2.7.1	30	2.7.1	30
ringtone.maker.mp3.cutter.audio	2.2.5.7	225701	2.2.5.6	225601	2.2.5.7	225701	2.2.5.7	225701	2.2.5.6	225601	2.2.5.7	225701	2.2.5.6	225601	2.2.5.6	225601	2.2.5.7	225701	2.2.5.7	225701
ringtonesforandroidphonefree.ringtones.ringtonessongs.ringtonesapp	1.1.9	47	1.1.9	47	1.1.9	47	1.1.9	47	1.2.0	49	1.2.0	49	1.1.9	47	1.2.0	49	1.1.9	47	1.2.0	49
risk.city.dominations.strategy.io.games	2.501	2501	2.433	2433	2.501	2501	2.501	2501	2.501	2501	2.501	2501	2.501	2501	2.501	2501	2.501	2501	2.501	2501
ro.autovit	3.204.0	683	3.204.0	683	3.204.0	683	3.204.0	683	3.204.0	683	3.204.0	683	3.204.0	683	3.204.0	683	3.204.0	683	3.204.0	683
roll.unblock.ball.block.puzzle	74.0	74	67.0	67	67.0	67	67.0	67	74.0	74	74.0	74	67.0	67	67.0	67	74.0	74	74.0	74
ru.beeline.services	5.1.0	4168	5.1.0	4168	5.1.0	4168	5.1.0	4168	5.1.0	4168	4.111.0	4153	5.1.0	4168	5.1.0	4168	5.1.0	4168	5.1.0	4168
rubicoin.rubicoinlearn	2.6.5	34	2.6.5	34	2.6.5	34	2.6.5	34	2.6.5	34	2.6.5	34	2.6.6	35	2.6.6	35	2.6.5	34	2.6.5	34
ru.detmir.dmbonus	10.5.3	1537469	10.5.3	1537469	10.5.3	1537469	10.5.3	1537469	10.5.2	1537235	10.5.2	1537235	10.5.2	1537235	10.5.3	1537469	10.5.3	1537469	10.5.3	1537469
ru.loveplanet.app	2.99.280	300010096	2.99.291	300010098	2.99.291	300010098	2.99.280	300010096	2.99.280	300010096	2.99.291	300010098	2.99.280	300010096	2.99.291	300010098	2.99.280	300010096	2.99.280	300010096
ru.prigorodnew	3.3.2	2040	3.5	2500	3.3.2	2040	3.3.2	2040	3.5	2500	3.3.2	2040	3.5	2500	3.5	2500	3.5	2500	3.3.2	2040
ru.projectfirst.leo.build1	1.0.84	239	1.0.83	233	1.0.84	239	1.0.83	233	1.0.83	233	1.0.84	239	1.0.84	239	1.0.84	239	1.0.83	233	1.0.83	233
ru.projectfirst.leo.cars2	1.0.52	265	1.0.55	292	1.0.55	292	1.0.52	265	1.0.52	265	1.0.52	265	1.0.52	265	1.0.52	265	1.0.52	265	1.0.55	292
ru.pyaterochka.app.browser	3.6.1	86513513	3.6.1	86513513	3.6.1	86513513	3.6.1	86513513	3.6.1	86513513	3.6.0	86487517	3.6.1	86513513	3.6.1	86513513	3.6.1	86513513	3.6.1	86513513
ru.shtrafy_gibdd.nalogi	2.9.0-google-release	186	2.8.9-google-release	185	2.9.0-google-release	186	2.9.0-google-release	186	2.8.9-google-release	185	2.9.0-google-release	186	2.8.9-google-release	185	2.8.9-google-release	185	2.9.0-google-release	186	2.8.9-google-release	185
ru.subprogram.guitarsongs	7.6.70rus	406	7.6.70rus	406	7.6.70rus	406	7.6.70rus	406	7.6.70rus	406	7.6.70rus	406	7.6.60rus	402	7.6.70rus	406	7.6.70rus	406	7.6.70rus	406
ru.superjob.client.android	6.69	26980	6.69	26980	6.69	26980	6.69	26980	6.69	26980	6.69	26980	6.69	26980	6.69	26980	6.69	26980	6.69	26980
ru.teamo.teamoapp	6.4.2	25033	6.4.4	25200	6.4.4	25200	6.4.2	25033	6.4.2	25033	6.4.4	25200	6.4.2	25033	6.4.2	25033	6.4.4	25200	6.4.2	25033
sa.gov.mofa.saudivisabio	2.7.3	1571	2.7.3	1571	2.7.3	1571	2.7.3	1571	2.7.3	1571	2.7.3	1571	2.7.3	1571	2.7.3	1571	2.7.3	1571	2.7.3	1571
sa.gov.nic.myid	11.1.0	129	11.1.0	129	11.1.0	129	11.1.0	129	11.0.0	127	11.0.0	127	11.0.0	127	11.1.0	129	11.1.0	129	11.1.0	129
sand.box.sandbox.particle.sandbox	2.6.1	2610000	2.6.1	2610000	2.7.0	2700001	2.6.1	2610000	2.7.0	2700001	2.7.0	2700001	2.7.0	2700001	2.7.0	2700001	2.7.0	2700001	2.7.0	2700001
screenrecorder.videorecorder.rec.video.screen.recorder	2.0.2.1	12021	2.0.2.1	12021	2.0.2.1	12021	2.0.2.1	12021	1.2.9	11290	1.2.9	11290	2.0.2.1	12021	2.0.2.1	12021	2.0.2.1	12021	2.0.2.1	12021
se.footballaddicts.livescore	6.5.6	655	6.5.6	655	6.5.6	655	6.5.6	655	6.5.6	655	6.5.6	655	6.5.4	653	6.5.6	655	6.5.6	655	6.5.6	655
selfie.photo.editor.photoeditor.collagemaker	2.0.4	104	2.0.4	104	2.0.4	104	2.0.3	103	2.0.3	103	2.0.4	104	2.0.4	104	2.0.4	104	2.0.4	104	2.0.4	104
shandy.radar.map.hud.navigation	3.17	39	4.1	41	4.1	41	3.17	39	4.1	41	4.1	41	3.17	39	3.17	39	4.1	41	3.17	39
ship.simulator.river.climb	0.410.0	174	0.401.0	171	0.410.0	174	0.410.0	174	0.401.0	171	0.410.0	174	0.401.0	171	0.410.0	174	0.410.0	174	0.410.0	174
sinhala.keyboard.sinhalese.tamil.keyboard.app	6.2.3.016	6230162	6.2.7.052	6270522	6.2.3.016	6230162	6.2.3.016	6230162	6.2.3.016	6230162	6.2.3.016	6230162	6.2.7.052	6270522	6.2.3.016	6230162	6.2.3.016	6230162	6.2.3.016	6230162
siren.head.mods.edition	3.2.419	419	3.2.419	419	3.2.419	419	3.2.419	419	3.3.428	428	3.3.428	428	3.2.419	419	3.2.419	419	3.2.419	419	3.2.419	419
skin.editor.minecraft	1.5.9	34	1.5.6	31	1.5.9	34	1.5.9	34	1.5.9	34	1.5.6	31	1.5.6	31	1.5.6	31	1.5.9	34	1.5.9	34
sk.tb.ib.tatraandroid	3.19.1.0	19504	3.19.1.0	19504	3.18.2.0	19398	3.19.1.0	19504	3.18.2.0	19398	3.18.2.0	19398	3.18.2.0	19398	3.18.2.0	19398	3.19.1.0	19504	3.19.1.0	19504
smsringtones.besttones.notificationsounds	2.0	11	2.0	11	2.0	11	2.0	11	1.8	8	1.8	8	1.8	8	1.8	8	2.0	11	1.8	8
snake.battle.arcade.io.game	2.371	2371	2.371	2371	2.371	2371	2.361	2361	2.361	2361	2.371	2371	2.361	2361	2.361	2361	2.361	2361	2.361	2361
social.hunch.app	2.6.4	128	2.6.4	128	2.6.4	128	2.6.4	128	2.6.3	127	2.6.3	127	2.6.3	127	2.6.4	128	2.6.4	128	2.6.4	128
solitaire.classic.journey.klondike.puzzle.card	1.28.305	118304012	1.30.305	118304016	1.30.305	118304016	1.30.305	118304016	1.28.305	118304012	1.30.305	118304016	1.28.305	118304012	1.30.305	118304016	1.30.305	118304016	1.28.305	118304012
solitaire.solitairemaker.solitaire.klondike.card.spider	1.13.305	1133050	1.13.305	1133050	1.13.305	1133050	1.12.305	1123050	1.12.305	1123050	1.12.305	1123050	1.13.305	1133050	1.12.305	1123050	1.13.305	1133050	1.13.305	1133050
solitaire.tripeaks.farm.free.card.games.grand.harvest.garden	2.29.0.20241023	22900	2.27.0.20240820	22700	2.29.0.20241023	22900	2.29.0.20241023	22900	2.29.0.20241023	22900	2.27.0.20240820	22700	2.27.0.20240820	22700	2.29.0.20241023	22900	2.29.0.20241023	22900	2.29.0.20241023	22900
sortpuz.water.sort.puzzle.game	3.901	3901	3.901	3901	3.901	3901	3.901	3901	3.901	3901	3.901	3901	3.901	3901	3.901	3901	3.901	3901	3.901	3901
splits.splitstraining.dothesplits.splitsin30days	1.0.44	44	1.0.46	46	1.0.44	44	1.0.46	46	1.0.46	46	1.0.44	44	1.0.46	46	1.0.44	44	1.0.46	46	1.0.44	44
statussaver.statusdownloader.savevideostatus.downloadstatus	1.5.4	54	1.5.4	54	1.5.4	54	1.5.4	54	1.5.0	50	1.5.0	50	1.5.0	50	1.5.4	54	1.5.4	54	1.5.4	54
st.babyli.babylist	3.41.0	561	3.41.0	561	3.41.0	561	3.41.0	561	3.41.0	561	3.41.0	561	3.40.1	554	3.41.0	561	3.41.0	561	3.41.0	561
storybit.story.maker.animated.storymaker	1.8.7	106	1.8.7	106	1.8.6	105	1.8.6	105	1.8.7	106	1.8.6	105	1.8.7	106	1.8.6	105	1.8.7	106	1.8.7	106
st.ows.chess	10.49	1049	10.49	1049	10.49	1049	10.49	1049	10.42	1042	10.49	1049	10.42	1042	10.49	1049	10.49	1049	10.49	1049
stretching.stretch.exercises.back	2.0.14	50	2.0.14	50	2.0.14	50	2.0.14	50	2.0.13	49	2.0.13	49	2.0.13	49	2.0.14	50	2.0.14	50	2.0.14	50
sub4sub.subscribers	7.5	75	7.5	75	7.2	72	7.2	72	7.2	72	7.2	72	7.2	72	7.5	75	7.2	72	7.2	72
sudoku.classic.brain.number.puzzle.games	1.0.42	42	1.0.42	42	1.0.42	42	1.0.42	42	1.0.43	43	1.0.42	42	1.0.43	43	1.0.43	43	1.0.42	42	1.0.42	42
svt.se.barnkanalen	3.5.19	118	3.5.19	118	3.5.19	118	3.5.19	118	3.5.19	118	3.5.18	117	3.5.18	117	3.5.19	118	3.5.19	118	3.5.19	118
tap.and.up	1.37	17	1.37	17	1.37	17	1.37	17	1.37	17	1.37	17	1.38	18	1.37	17	1.37	17	1.37	17
tat.example.ildar.seer	3.91	391	3.90	390	3.91	391	3.91	391	3.90	390	3.90	390	3.91	391	3.91	391	3.91	391	3.91	391
teamdoppelganger.smarterbus	3.5.2	310	3.5.2	310	3.5.2	310	3.5.2	310	3.5.1	309	3.5.1	309	3.5.1	309	3.5.2	310	3.5.2	310	3.5.2	310
tendy.SpeedCamera	6.22	194	6.22	194	6.23	196	6.22	194	6.22	194	6.23	196	6.22	194	6.22	194	6.23	196	6.22	194
tetris.blockpuzzle.wood.sudoku	1.38.305	1383050	1.37.305	1373052	1.38.305	1383050	1.37.305	1373052	1.38.305	1383050	1.38.305	1383050	1.37.305	1373052	1.37.305	1373052	1.38.305	1383050	1.37.305	1373052
thug.life.photo.sticker.maker	4.5.589	589	4.5.589	589	4.5.589	589	4.5.589	589	4.5.588	588	4.5.588	588	4.5.588	588	4.5.589	589	4.5.589	589	4.5.589	589
tia.mria	24.0	24	24.0	24	24.0	24	24.0	24	23.0	23	23.0	23	23.0	23	24.0	24	24.0	24	24.0	24
timeshunt.odia.calendar	2.4.1	30	2.4.1	30	2.4.3	32	2.4.3	32	2.4.1	30	2.4.1	30	2.4.3	32	2.4.1	30	2.4.1	30	2.4.3	32
tisinadev.activegps	2.0.136	2000136	2.0.136	2000136	2.0.136	2000136	2.0.136	2000136	2.0.130	2000130	2.0.136	2000136	2.0.136	2000136	2.0.136	2000136	2.0.136	2000136	2.0.136	2000136
today.wander.acs	3.2.19	30219	3.2.19	30219	3.2.19	30219	3.2.19	30219	3.2.15	30215	3.2.15	30215	3.2.15	30215	3.2.19	30219	3.2.19	30219	3.2.19	30219
toilet.monster.survival.war.battle	1.2.3	67	1.2.6	74	1.2.6	74	1.2.3	67	1.2.3	67	1.2.3	67	1.2.3	67	1.2.6	74	1.2.6	74	1.2.6	74
tr.Ahaber	11.3.6	11306	11.3.6	11306	11.3.6	11306	11.3.6	11306	11.3.5	11305	11.3.5	11305	11.3.5	11305	11.3.6	11306	11.3.6	11306	11.3.6	11306
transparentwallpaper.live.wallpapers.screen	1.8.4	42	1.8.6	44	1.8.6	44	1.8.4	42	1.8.4	42	1.8.4	42	1.8.4	42	1.8.4	42	1.8.6	44	1.8.4	42
tr.com.topkapidanismanlik.pazarama.app	2.0.0	88	2.0.0	88	2.0.0	88	2.0.0	88	1.9.8	87	1.9.8	87	1.9.8	87	2.0.0	88	2.0.0	88	2.0.0	88
tr.gov.tcdd.tasimacilik	2.5.2	264	2.5.2	264	2.5.2	264	2.5.2	264	2.4.9	261	2.4.9	261	2.4.9	261	2.5.2	264	2.5.2	264	2.5.2	264
trivia.master.question.quiz.answer.crack.star.millionaire.free.knowledge	3.2	32	3.2	32	3.2	32	3.2	32	3.2	32	3.1	31	3.1	31	3.2	32	3.2	32	3.2	32
tube.snptube.music.downloader.mp3.download.lagu.all.app	1.2.7	127	1.3.0	130	1.2.7	127	1.2.7	127	1.2.7	127	1.2.7	127	1.2.7	127	1.2.7	127	1.2.7	127	1.2.7	127
